 3.51340389e-03  1.12980956e-05  3.51340389e-03  7.14990298e-11  3.51340389e-03  1.14638960e-05 
 3.82298257e-03  1.48520707e-05  3.82298257e-03  1.23503146e-10  3.82298257e-03  1.51004792e-05 
 4.18672177e-03  1.96544057e-05  4.18672177e-03  2.19374531e-10  4.18672177e-03  2.00312235e-05 
 4.57135170e-03  2.54278426e-05  4.57135170e-03  3.65233734e-10  4.57135170e-03  2.59802810e-05 
 4.98120254e-03  3.23628964e-05  4.98120254e-03  5.89973783e-10  4.98120254e-03  3.31534381e-05 
 5.56679226e-03  4.38516372e-05  5.56679226e-03  1.08926925e-09  5.56679226e-03  4.51029365e-05 
 6.14292033e-03  5.66667038e-05  6.14292033e-03  1.81873487e-09  6.14292033e-03  5.85035377e-05 
 6.79313411e-03  7.30307783e-05  6.79313411e-03  3.04031444e-09  6.79313411e-03  7.57188577e-05 
 7.63464812e-03  9.73409301e-05  7.63464812e-03  5.42698419e-09  7.63464812e-03  1.01496463e-04 
 8.69510372e-03  1.32845800e-04  8.69510372e-03  1.01955471e-08  8.69510372e-03  1.39522959e-04 
 9.82352083e-03  1.76018364e-04  9.82352083e-03  1.79843822e-08  9.82352083e-03  1.86247637e-04 
 1.12075594e-02  2.36864402e-04  1.12075594e-02  3.33607689e-08  1.12075594e-02  2.52950081e-04 
 1.25475872e-02  3.02981990e-04  1.25475872e-02  5.44071295e-08  1.25475872e-02  3.26313220e-04 
 1.38506860e-02  3.73919056e-04  1.38506860e-02  8.25234422e-08  1.38506860e-02  4.05937408e-04 
 1.53617163e-02  4.64843593e-04  1.53617163e-02  1.28495857e-07  1.53617163e-02  5.09370463e-04 
 1.75047135e-02  6.10514732e-04  1.75047135e-02  2.27304762e-07  1.75047135e-02  6.78301071e-04 
 1.98492002e-02  7.88996307e-04  1.98492002e-02  3.86083298e-07  1.98492002e-02  8.89607205e-04 
 2.24960383e-02  1.01363253e-03  2.24960383e-02  6.45249229e-07  2.24960383e-02  1.16175207e-03 
 2.56827241e-02  1.31626172e-03  2.56827241e-02  1.11083409e-06  2.56827241e-02  1.53846670e-03 
 2.96154769e-02  1.73718279e-03  2.96154769e-02  1.98621199e-06  2.96154769e-02  2.07966935e-03 
 3.36154769e-02  2.21330047e-03  3.36154769e-02  3.27655440e-06  3.36154769e-02  2.71012617e-03 
 3.76154769e-02  2.73741684e-03  3.76154769e-02  5.06934493e-06  3.76154769e-02  3.42058300e-03 
 4.16154769e-02  3.30953120e-03  4.16154769e-02  7.47855553e-06  4.16154769e-02  4.21103982e-03 
 4.56154769e-02  3.92964263e-03  4.56154769e-02  1.06296768e-05  4.56154769e-02  5.08149665e-03 
 4.96154769e-02  4.59774991e-03  4.96154769e-02  1.46597177e-05  4.96154769e-02  6.03195348e-03 
 5.36154769e-02  5.31385148e-03  5.36154769e-02  1.97172049e-05  5.36154769e-02  7.06241030e-03 
 5.76154769e-02  6.07794540e-03  5.76154769e-02  2.59621820e-05  5.76154769e-02  8.17286713e-03 
 6.16154769e-02  6.89002923e-03  6.16154769e-02  3.35662083e-05  6.16154769e-02  9.36332395e-03 
 6.56154769e-02  7.75010004e-03  6.56154769e-02  4.27123574e-05  6.56154769e-02  1.06337808e-02 
 6.96154769e-02  8.65815426e-03  6.96154769e-02  5.35952160e-05  6.96154769e-02  1.19842376e-02 
 7.36154769e-02  9.61418767e-03  7.36154769e-02  6.64208813e-05  7.36154769e-02  1.34146944e-02 
 7.76154769e-02  1.06181953e-02  7.76154769e-02  8.14069594e-05  7.76154769e-02  1.49251513e-02 
 8.16154769e-02  1.16701712e-02  8.16154769e-02  9.87825617e-05  8.16154769e-02  1.65156081e-02 
 8.56154769e-02  1.27701087e-02  8.56154769e-02  1.18788302e-04  8.56154769e-02  1.81860649e-02 
 8.96154769e-02  1.39180000e-02  8.96154769e-02  1.41676294e-04  8.96154769e-02  1.99365217e-02 
 9.36154769e-02  1.51138361e-02  9.36154769e-02  1.67710144e-04  9.36154769e-02  2.17669786e-02 
 9.76154769e-02  1.63576068e-02  9.76154769e-02  1.97164949e-04  9.76154769e-02  2.36774354e-02 
 1.01615477e-01  1.76493006e-02  1.01615477e-01  2.30327290e-04  1.01615477e-01  2.56678922e-02 
 1.05615477e-01  1.89889045e-02  1.05615477e-01  2.67495224e-04  1.05615477e-01  2.77383490e-02 
 1.09615477e-01  2.03764040e-02  1.09615477e-01  3.08978279e-04  1.09615477e-01  2.98888059e-02 
 1.13615477e-01  2.18117827e-02  1.13615477e-01  3.55097446e-04  1.13615477e-01  3.21192627e-02 
 1.17615477e-01  2.32950226e-02  1.17615477e-01  4.06185167e-04  1.17615477e-01  3.44297195e-02 
 1.21615477e-01  2.48261035e-02  1.21615477e-01  4.62585329e-04  1.21615477e-01  3.68201763e-02 
 1.25615477e-01  2.64050035e-02  1.25615477e-01  5.24653249e-04  1.25615477e-01  3.92906332e-02 
 1.29615477e-01  2.80316980e-02  1.29615477e-01  5.92755666e-04  1.29615477e-01  4.18410900e-02 
 1.33615477e-01  2.97061602e-02  1.33615477e-01  6.67270723e-04  1.33615477e-01  4.44715468e-02 
 1.37615477e-01  3.14283609e-02  1.37615477e-01  7.48587954e-04  1.37615477e-01  4.71820036e-02 
 1.41615477e-01  3.31982681e-02  1.41615477e-01  8.37108269e-04  1.41615477e-01  4.99724605e-02 
 1.45615477e-01  3.50158469e-02  1.45615477e-01  9.33243934e-04  1.45615477e-01  5.28429173e-02 
 1.49615477e-01  3.68810595e-02  1.49615477e-01  1.03741855e-03  1.49615477e-01  5.57933741e-02 
 1.53615477e-01  3.87938648e-02  1.53615477e-01  1.15006705e-03  1.53615477e-01  5.88238309e-02 
 1.57615477e-01  4.07542184e-02  1.57615477e-01  1.27163563e-03  1.57615477e-01  6.19342878e-02 
 1.61615477e-01  4.27620724e-02  1.61615477e-01  1.40258179e-03  1.61615477e-01  6.51247446e-02 
 1.65615477e-01  4.48173752e-02  1.65615477e-01  1.54337424e-03  1.65615477e-01  6.83952014e-02 
 1.69615477e-01  4.69200712e-02  1.69615477e-01  1.69449293e-03  1.69615477e-01  7.17456582e-02 
 1.73615477e-01  4.90701254e-02  1.73615477e-01  1.85626567e-03  1.73615477e-01  7.51761151e-02 
 1.77615477e-01  5.12674510e-02  1.77615477e-01  2.02935437e-03  1.77615477e-01  7.86865719e-02 
 1.81615477e-01  5.35119799e-02  1.81615477e-01  2.21427242e-03  1.81615477e-01  8.22770287e-02 
 1.85615477e-01  5.58036390e-02  1.85615477e-01  2.41154431e-03  1.85615477e-01  8.59474856e-02 
 1.89615477e-01  5.81423506e-02  1.89615477e-01  2.62170556e-03  1.89615477e-01  8.96979424e-02 
 1.93615477e-01  6.05280315e-02  1.93615477e-01  2.84530266e-03  1.93615477e-01  9.35283992e-02 
 1.97615477e-01  6.29605936e-02  1.97615477e-01  3.08289308e-03  1.97615477e-01  9.74388560e-02 
 2.01615477e-01  6.54399431e-02  2.01615477e-01  3.33504517e-03  2.01615477e-01  1.01429313e-01 
 2.05615477e-01  6.79659803e-02  2.05615477e-01  3.60233812e-03  2.05615477e-01  1.05499770e-01 
 2.09615477e-01  7.05385998e-02  2.09615477e-01  3.88536194e-03  2.09615477e-01  1.09650227e-01 
 2.13615477e-01  7.31576897e-02  2.13615477e-01  4.18471734e-03  2.13615477e-01  1.13880683e-01 
 2.17615477e-01  7.58231318e-02  2.17615477e-01  4.50101570e-03  2.17615477e-01  1.18191140e-01 
 2.21615477e-01  7.85348011e-02  2.21615477e-01  4.83487903e-03  2.21615477e-01  1.22581597e-01 
 2.25615477e-01  8.12925659e-02  2.25615477e-01  5.18693986e-03  2.25615477e-01  1.27052054e-01 
 2.29615477e-01  8.40962869e-02  2.29615477e-01  5.55784116e-03  2.29615477e-01  1.31602511e-01 
 2.33615477e-01  8.69458178e-02  2.33615477e-01  5.94823633e-03  2.33615477e-01  1.36232967e-01 
 2.37615477e-01  8.98410042e-02  2.37615477e-01  6.35878902e-03  2.37615477e-01  1.40943424e-01 
 2.41615477e-01  9.27816841e-02  2.41615477e-01  6.79017314e-03  2.41615477e-01  1.45733881e-01 
 2.45615477e-01  9.57676869e-02  2.45615477e-01  7.24307270e-03  2.45615477e-01  1.50604338e-01 
 2.49615477e-01  9.87988338e-02  2.49615477e-01  7.71818175e-03  2.49615477e-01  1.55554795e-01 
 2.53615477e-01  1.01874937e-01  2.53615477e-01  8.21620427e-03  2.53615477e-01  1.60585252e-01 
 2.57615477e-01  1.04995800e-01  2.57615477e-01  8.73785408e-03  2.57615477e-01  1.65695708e-01 
 2.61615477e-01  1.08161217e-01  2.61615477e-01  9.28385469e-03  2.61615477e-01  1.70886165e-01 
 2.65615477e-01  1.11370972e-01  2.65615477e-01  9.85493925e-03  2.65615477e-01  1.76156622e-01 
 2.69615477e-01  1.14624840e-01  2.69615477e-01  1.04518504e-02  2.69615477e-01  1.81507079e-01 
 2.73615477e-01  1.17922585e-01  2.73615477e-01  1.10753400e-02  2.73615477e-01  1.86937536e-01 
 2.77615477e-01  1.21263961e-01  2.77615477e-01  1.17261694e-02  2.77615477e-01  1.92447993e-01 
 2.81615477e-01  1.24648711e-01  2.81615477e-01  1.24051089e-02  2.81615477e-01  1.98038449e-01 
 2.85615477e-01  1.28076567e-01  2.85615477e-01  1.31129376e-02  2.85615477e-01  2.03708906e-01 
 2.89615477e-01  1.31547250e-01  2.89615477e-01  1.38504437e-02  2.89615477e-01  2.09459363e-01 
 2.93615477e-01  1.35060469e-01  2.93615477e-01  1.46184238e-02  2.93615477e-01  2.15289820e-01 
 2.97615477e-01  1.38615922e-01  2.97615477e-01  1.54176831e-02  2.97615477e-01  2.21200277e-01 
 3.01615477e-01  1.42213293e-01  3.01615477e-01  1.62490352e-02  3.01615477e-01  2.27190733e-01 
 3.05615477e-01  1.45852254e-01  3.05615477e-01  1.71133016e-02  3.05615477e-01  2.33261190e-01 
 3.09615477e-01  1.49532465e-01  3.09615477e-01  1.80113120e-02  3.09615477e-01  2.39411647e-01 
 3.13615477e-01  1.53253573e-01  3.13615477e-01  1.89439037e-02  3.13615477e-01  2.45642104e-01 
 3.17615477e-01  1.57015210e-01  3.17615477e-01  1.99119218e-02  3.17615477e-01  2.51952561e-01 
 3.21615477e-01  1.60816994e-01  3.21615477e-01  2.09162185e-02  3.21615477e-01  2.58343018e-01 
 3.25615477e-01  1.64658532e-01  3.25615477e-01  2.19576533e-02  3.25615477e-01  2.64813474e-01 
 3.29615477e-01  1.68539413e-01  3.29615477e-01  2.30370928e-02  3.29615477e-01  2.71363931e-01 
 3.33615477e-01  1.72459212e-01  3.33615477e-01  2.41554100e-02  3.33615477e-01  2.77994388e-01 
 3.37615477e-01  1.76417491e-01  3.37615477e-01  2.53134847e-02  3.37615477e-01  2.84704845e-01 
 3.41615477e-01  1.80413795e-01  3.41615477e-01  2.65122027e-02  3.41615477e-01  2.91495302e-01 
 3.45615477e-01  1.84447652e-01  3.45615477e-01  2.77524559e-02  3.45615477e-01  2.98365759e-01 
 3.49615477e-01  1.88518575e-01  3.49615477e-01  2.90351420e-02  3.49615477e-01  3.05316215e-01 
 3.53615477e-01  1.92626063e-01  3.53615477e-01  3.03611640e-02  3.53615477e-01  3.12346672e-01 
 3.57615477e-01  1.96769594e-01  3.57615477e-01  3.17314303e-02  3.57615477e-01  3.19457129e-01 
 3.61615477e-01  2.00948632e-01  3.61615477e-01  3.31468541e-02  3.61615477e-01  3.26647586e-01 
 3.65615477e-01  2.05162622e-01  3.65615477e-01  3.46083532e-02  3.65615477e-01  3.33918043e-01 
 3.69615477e-01  2.09410993e-01  3.69615477e-01  3.61168497e-02  3.69615477e-01  3.41268500e-01 
 3.73615477e-01  2.13693154e-01  3.73615477e-01  3.76732697e-02  3.73615477e-01  3.48698956e-01 
 3.77615477e-01  2.18008497e-01  3.77615477e-01  3.92785430e-02  3.77615477e-01  3.56209413e-01 
 3.81615477e-01  2.22356395e-01  3.81615477e-01  4.09336028e-02  3.81615477e-01  3.63799870e-01 
 3.85615477e-01  2.26736201e-01  3.85615477e-01  4.26393851e-02  3.85615477e-01  3.71470327e-01 
 3.89615477e-01  2.31147250e-01  3.89615477e-01  4.43968289e-02  3.89615477e-01  3.79220784e-01 
 3.93615477e-01  2.35588858e-01  3.93615477e-01  4.62068750e-02  3.93615477e-01  3.87051240e-01 
 3.97615477e-01  2.40060318e-01  3.97615477e-01  4.80704666e-02  3.97615477e-01  3.94961697e-01 
 4.01615477e-01  2.44560906e-01  4.01615477e-01  4.99885480e-02  4.01615477e-01  4.02952154e-01 
 4.05615477e-01  2.49089876e-01  4.05615477e-01  5.19620649e-02  4.05615477e-01  4.11022611e-01 
 4.09615477e-01  2.53646462e-01  4.09615477e-01  5.39919637e-02  4.09615477e-01  4.19173068e-01 
 4.13615477e-01  2.58229874e-01  4.13615477e-01  5.60791910e-02  4.13615477e-01  4.27403525e-01 
 4.17615477e-01  2.62839303e-01  4.17615477e-01  5.82246933e-02  4.17615477e-01  4.35713981e-01 
 4.21615477e-01  2.67473919e-01  4.21615477e-01  6.04294168e-02  4.21615477e-01  4.44104438e-01 
 4.25615477e-01  2.72132868e-01  4.25615477e-01  6.26943063e-02  4.25615477e-01  4.52574895e-01 
 4.29615477e-01  2.76815274e-01  4.29615477e-01  6.50203054e-02  4.29615477e-01  4.61125352e-01 
 4.33615477e-01  2.81520238e-01  4.33615477e-01  6.74083557e-02  4.33615477e-01  4.69755809e-01 
 4.37615477e-01  2.86246839e-01  4.37615477e-01  6.98593964e-02  4.37615477e-01  4.78466266e-01 
 4.41615477e-01  2.90994133e-01  4.41615477e-01  7.23743638e-02  4.41615477e-01  4.87256722e-01 
 4.45615477e-01  2.95761150e-01  4.45615477e-01  7.49541908e-02  4.45615477e-01  4.96127179e-01 
 4.49615477e-01  3.00546900e-01  4.49615477e-01  7.75998062e-02  4.49615477e-01  5.05077636e-01 
 4.53615477e-01  3.05350366e-01  4.53615477e-01  8.03121345e-02  4.53615477e-01  5.14108093e-01 
 4.57615477e-01  3.10170508e-01  4.57615477e-01  8.30920952e-02  4.57615477e-01  5.23218550e-01 
 4.61615477e-01  3.15006261e-01  4.61615477e-01  8.59406022e-02  4.61615477e-01  5.32409007e-01 
 4.65615477e-01  3.19856536e-01  4.65615477e-01  8.88585633e-02  4.65615477e-01  5.41679463e-01 
 4.69615477e-01  3.24720217e-01  4.69615477e-01  9.18468795e-02  4.69615477e-01  5.51029920e-01 
 4.73615477e-01  3.29596165e-01  4.73615477e-01  9.49064446e-02  4.73615477e-01  5.60460377e-01 
 4.77615477e-01  3.34483215e-01  4.77615477e-01  9.80381446e-02  4.77615477e-01  5.69970834e-01 
 4.81615477e-01  3.39380175e-01  4.81615477e-01  1.01242857e-01  4.81615477e-01  5.79561291e-01 
 4.85615477e-01  3.44285829e-01  4.85615477e-01  1.04521449e-01  4.85615477e-01  5.89231747e-01 
 4.89615477e-01  3.49198935e-01  4.89615477e-01  1.07874781e-01  4.89615477e-01  5.98982204e-01 
 4.93615477e-01  3.54118222e-01  4.93615477e-01  1.11303699e-01  4.93615477e-01  6.08812661e-01 
 4.97615477e-01  3.59042396e-01  4.97615477e-01  1.14809041e-01  4.97615477e-01  6.18723118e-01 
 5.00000000e-01  3.61979030e-01  5.00000000e-01  1.16926132e-01  5.00000000e-01  6.24659476e-01 
 5.00100000e-01  3.62102186e-01  5.00100000e-01  1.17014970e-01  5.00100000e-01  6.24908475e-01 
 5.00300000e-01  3.62348554e-01  5.00300000e-01  1.17192873e-01  5.00300000e-01  6.25406612e-01 
 5.00700000e-01  3.62841779e-01  5.00700000e-01  1.17549780e-01  5.00700000e-01  6.26403127e-01 
 5.01000000e-01  3.63212081e-01  5.01000000e-01  1.17818160e-01  5.01000000e-01  6.27150513e-01 
 5.01080000e-01  3.63310855e-01  5.01080000e-01  1.17889778e-01  5.01080000e-01  6.27349816e-01 
 5.01240000e-01  3.63508512e-01  5.01240000e-01  1.18033212e-01  5.01240000e-01  6.27748422e-01 
 5.01560000e-01  3.63904261e-01  5.01560000e-01  1.18320876e-01  5.01560000e-01  6.28545634e-01 
 5.02200000e-01  3.64697490e-01  5.02200000e-01  1.18899395e-01  5.02200000e-01  6.30140057e-01 
 5.03480000e-01  3.66290841e-01  5.03480000e-01  1.20069223e-01  5.03480000e-01  6.33328904e-01 
 5.06040000e-01  3.69504817e-01  5.06040000e-01  1.22460286e-01  5.06040000e-01  6.39706598e-01 
 5.10040000e-01  3.74591699e-01  5.10040000e-01  1.26323117e-01  5.10040000e-01  6.49671746e-01 
 5.14040000e-01  3.79740987e-01  5.14040000e-01  1.30314894e-01  5.14040000e-01  6.59636893e-01 
 5.18040000e-01  3.84950608e-01  5.18040000e-01  1.34437235e-01  5.18040000e-01  6.69602040e-01 
 5.22040000e-01  3.90218461e-01  5.22040000e-01  1.38691731e-01  5.22040000e-01  6.79567188e-01 
 5.26040000e-01  3.95542418e-01  5.26040000e-01  1.43079945e-01  5.26040000e-01  6.89532335e-01 
 5.30040000e-01  4.00920329e-01  5.30040000e-01  1.47603409e-01  5.30040000e-01  6.99497482e-01 
 5.34040000e-01  4.06350016e-01  5.34040000e-01  1.52263626e-01  5.34040000e-01  7.09462630e-01 
 5.38040000e-01  4.11829279e-01  5.38040000e-01  1.57062068e-01  5.38040000e-01  7.19427777e-01 
 5.42040000e-01  4.17355893e-01  5.42040000e-01  1.62000178e-01  5.42040000e-01  7.29392924e-01 
 5.46040000e-01  4.22927608e-01  5.46040000e-01  1.67079369e-01  5.46040000e-01  7.39358071e-01 
 5.50040000e-01  4.28542152e-01  5.50040000e-01  1.72301019e-01  5.50040000e-01  7.49323219e-01 
 5.54040000e-01  4.34197230e-01  5.54040000e-01  1.77666480e-01  5.54040000e-01  7.59288366e-01 
 5.58040000e-01  4.39890524e-01  5.58040000e-01  1.83177068e-01  5.58040000e-01  7.69253513e-01 
 5.62040000e-01  4.45619695e-01  5.62040000e-01  1.88834069e-01  5.62040000e-01  7.79218661e-01 
 5.66040000e-01  4.51382380e-01  5.66040000e-01  1.94638737e-01  5.66040000e-01  7.89183808e-01 
 5.70040000e-01  4.57176196e-01  5.70040000e-01  2.00592291e-01  5.70040000e-01  7.99148955e-01 
 5.74040000e-01  4.62998740e-01  5.74040000e-01  2.06695920e-01  5.74040000e-01  8.09114102e-01 
 5.78040000e-01  4.68847587e-01  5.78040000e-01  2.12950779e-01  5.78040000e-01  8.19079250e-01 
 5.82040000e-01  4.74720293e-01  5.82040000e-01  2.19357988e-01  5.82040000e-01  8.29044397e-01 
 5.86040000e-01  4.80614394e-01  5.86040000e-01  2.25918634e-01  5.86040000e-01  8.39009544e-01 
 5.90040000e-01  4.86527405e-01  5.90040000e-01  2.32633772e-01  5.90040000e-01  8.48974692e-01 
 5.94040000e-01  4.92456826e-01  5.94040000e-01  2.39504419e-01  5.94040000e-01  8.58939839e-01 
 5.98040000e-01  4.98400136e-01  5.98040000e-01  2.46531560e-01  5.98040000e-01  8.68904986e-01 
 6.02040000e-01  5.04354796e-01  6.02040000e-01  2.53716144e-01  6.02040000e-01  8.78870133e-01 
 6.06040000e-01  5.10318250e-01  6.06040000e-01  2.61059086e-01  6.06040000e-01  8.88835281e-01 
 6.10040000e-01  5.16287927e-01  6.10040000e-01  2.68561264e-01  6.10040000e-01  8.98800428e-01 
 6.14040000e-01  5.22261236e-01  6.14040000e-01  2.76223522e-01  6.14040000e-01  9.08765575e-01 
 6.18040000e-01  5.28235573e-01  6.18040000e-01  2.84046667e-01  6.18040000e-01  9.18730723e-01 
 6.22040000e-01  5.34208315e-01  6.22040000e-01  2.92031470e-01  6.22040000e-01  9.28695870e-01 
 6.26040000e-01  5.40176828e-01  6.26040000e-01  3.00178667e-01  6.26040000e-01  9.38661017e-01 
 6.30040000e-01  5.46138459e-01  6.30040000e-01  3.08488955e-01  6.30040000e-01  9.48626164e-01 
 6.34040000e-01  5.52090545e-01  6.34040000e-01  3.16962996e-01  6.34040000e-01  9.58591312e-01 
 6.38040000e-01  5.58030406e-01  6.38040000e-01  3.25601414e-01  6.38040000e-01  9.68556459e-01 
 6.42040000e-01  5.63955350e-01  6.42040000e-01  3.34404798e-01  6.42040000e-01  9.78521606e-01 
 6.46040000e-01  5.69862672e-01  6.46040000e-01  3.43373697e-01  6.46040000e-01  9.88486754e-01 
 6.50040000e-01  5.75749654e-01  6.50040000e-01  3.52508623e-01  6.50040000e-01  9.98451901e-01 
 6.54040000e-01  5.81613568e-01  6.54040000e-01  3.61810052e-01  6.54040000e-01  1.00841705e+00 
 6.58040000e-01  5.87451672e-01  6.58040000e-01  3.71278419e-01  6.58040000e-01  1.01838220e+00 
 6.62040000e-01  5.93261216e-01  6.62040000e-01  3.80914123e-01  6.62040000e-01  1.02834734e+00 
 6.66040000e-01  5.99039438e-01  6.66040000e-01  3.90717524e-01  6.66040000e-01  1.03831249e+00 
 6.70040000e-01  6.04783565e-01  6.70040000e-01  4.00688944e-01  6.70040000e-01  1.04827764e+00 
 6.74040000e-01  6.10490817e-01  6.74040000e-01  4.10828667e-01  6.74040000e-01  1.05824278e+00 
 6.78040000e-01  6.16158404e-01  6.78040000e-01  4.21136935e-01  6.78040000e-01  1.06820793e+00 
 6.82040000e-01  6.21783527e-01  6.82040000e-01  4.31613955e-01  6.82040000e-01  1.07817308e+00 
 6.86040000e-01  6.27363379e-01  6.86040000e-01  4.42259892e-01  6.86040000e-01  1.08813823e+00 
 6.90040000e-01  6.32895148e-01  6.90040000e-01  4.53074873e-01  6.90040000e-01  1.09810337e+00 
 6.94040000e-01  6.38376011e-01  6.94040000e-01  4.64058987e-01  6.94040000e-01  1.10806852e+00 
